rut;nrc;usuario;year;mes;dia;id;problema;puntaje
251;17339;*;2020;5;6;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
466;17333;*;2020;5;6;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
379;17323;*;2020;5;6;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
151;17339;*;2020;5;6;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
709;17344;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;0
301;17339;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
357;17339;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
23;17933;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
579;17329;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
363;17339;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
17;17339;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
504;17323;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
503;17323;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
455;17329;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
256;17323;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
568;17333;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
138;17328;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
193;17328;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
280;17326;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
663;17331;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;0
106;17327;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;0
372;17328;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
140;17328;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
164;17328;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
562;17328;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
224;17328;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
104;17333;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
317;17323;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
629;17322;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;0
628;17333;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
477;17333;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
356;17335;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
348;17340;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;0
308;17335;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
492;17335;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
71;17335;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
420;17340;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;0
35;17341;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
422;17339;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
237;17339;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
444;17339;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
49;17341;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
320;17328;*;2020;5;7;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
633;17326;*;2020;5;8;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
80;17331;*;2020;5;8;171b5e86d4fb47268f2692587fbec073;Números Primos;0
427;17338;*;2020;5;8;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
82;17323;*;2020;5;8;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
389;17329;*;2020;5;8;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
421;17333;*;2020;5;8;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
92;17332;*;2020;5;8;171b5e86d4fb47268f2692587fbec073;Números Primos;0
660;17929;*;2020;5;8;171b5e86d4fb47268f2692587fbec073;Números Primos;0
292;17328;*;2020;5;8;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
365;17931;*;2020;5;8;171b5e86d4fb47268f2692587fbec073;Números Primos;0
658;17327;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0
641;17331;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0
9;17350;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
430;17331;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
494;17335;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
303;17327;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0
327;17340;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0
646;17344;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0
648;17334;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0
647;17331;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0
335;17333;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
127;17338;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0
649;17933;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0
650;17933;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0
229;17338;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0
669;17340;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0
234;17331;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0
592;17329;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
347;17328;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
436;17323;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
257;17323;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
350;17340;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
272;17340;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0
380;17334;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
657;18556;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0
163;17326;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
659;17931;*;2020;5;9;171b5e86d4fb47268f2692587fbec073;Números Primos;0
167;17334;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
643;17345;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
30;17345;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
175;17333;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
282;17333;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
700;17328;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
47;17349;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
654;17349;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
141;17328;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
268;17339;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
438;17331;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
521;17350;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
185;17322;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;0
572;17344;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
471;17333;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
670;17330;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;0
718;17929;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;0
248;17326;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
386;17323;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
264;17328;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
671;17322;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;0
689;17327;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;0
250;17338;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
38;17332;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;0
187;17328;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
673;17340;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;0
199;17332;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;0
677;17345;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;0
699;17332;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;0
683;17328;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
242;17931;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;0
675;17345;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;0
168;17334;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;0
381;17339;*;2020;5;10;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
460;17929;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;0
676;17331;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;0
706;17344;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;0
130;17349;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
623;17250;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
364;17334;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
202;17335;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
276;17336;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
359;17331;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
482;17331;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
576;17328;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
370;17334;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
398;17333;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
115;17330;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
612;17339;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
11;17349;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
687;17339;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
666;17339;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
171;17334;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
627;17336;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
692;17328;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
318;17339;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
611;17333;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
684;17332;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
166;17331;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
693;17327;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
252;17333;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
149;17335;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
578;17328;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
329;17339;*;2020;5;11;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
374;17334;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
323;17334;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
37;17333;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
77;17334;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
711;17334;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;0
351;17328;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
705;17326;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
710;17344;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;0
412;17328;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
662;17345;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
304;17250;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
126;17334;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;0
626;17326;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
133;17341;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
172;17931;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
213;17332;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;0
714;17349;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
435;17338;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
719;17344;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;0
22;17333;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
401;17334;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
98;17323;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
244;17339;*;2020;5;12;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
577;17323;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
720;17334;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
566;17333;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
52;17322;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;0
74;17933;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
723;17930;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;0
331;17338;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
724;17328;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
725;17930;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;0
595;17323;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
19;17344;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;0
369;17341;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
399;17339;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
110;17334;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
729;17344;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
674;17340;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
727;17333;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
656;17349;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
419;17334;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
716;17331;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
59;17349;*;2020;5;13;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
731;17346;*;2020;5;14;171b5e86d4fb47268f2692587fbec073;Números Primos;0
483;17326;*;2020;5;14;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
564;18556;*;2020;5;14;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
43;17341;*;2020;5;14;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
456;17331;*;2020;5;15;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
580;17329;*;2020;5;15;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
733;17930;*;2020;5;18;171b5e86d4fb47268f2692587fbec073;Números Primos;0
340;17335;*;2020;5;19;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
635;17933;*;2020;5;19;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
548;17322;*;2020;5;19;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
1;17350;*;2020;5;20;171b5e86d4fb47268f2692587fbec073;Números Primos;1.0
414;17329;*;2020;5;22;171b5e86d4fb47268f2692587fbec073;Números Primos;0
413;18535;*;2020;5;23;171b5e86d4fb47268f2692587fbec073;Números Primos;0
21;17335;*;2020;5;25;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
134;17337;*;2020;5;25;171b5e86d4fb47268f2692587fbec073;Números Primos;0
88;17338;*;2020;5;27;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
416;17331;*;2020;5;28;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
157;17326;*;2020;5;28;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
192;17335;*;2020;5;29;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
6;17344;*;2020;5;31;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
621;17331;*;2020;6;1;171b5e86d4fb47268f2692587fbec073;Números Primos;0.0
46;17328;*;2020;3;30;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
266;17335;*;2020;4;8;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
167;17334;*;2020;4;8;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
411;17341;*;2020;4;8;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
717;17341;*;2020;4;8;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
552;17341;*;2020;4;8;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
582;17326;*;2020;4;8;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
625;17326;*;2020;4;8;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
667;17326;*;2020;4;8;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
480;17326;*;2020;4;9;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
664;17326;*;2020;4;9;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
491;17335;*;2020;4;9;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
583;17326;*;2020;4;9;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
230;17331;*;2020;4;9;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
354;17331;*;2020;4;9;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
109;17340;*;2020;4;9;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
672;17334;*;2020;4;9;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
131;17340;*;2020;4;9;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
21;17335;*;2020;4;9;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
481;17334;*;2020;4;9;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
218;17340;*;2020;4;9;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
340;17335;*;2020;4;10;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
45;17334;*;2020;4;10;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
406;17331;*;2020;4;10;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
475;17331;*;2020;4;11;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
255;17341;*;2020;4;11;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
247;17331;*;2020;4;11;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
607;17326;*;2020;4;11;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
550;17334;*;2020;4;12;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
101;17335;*;2020;4;12;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
474;17340;*;2020;4;13;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
376;17341;*;2020;4;13;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
416;17331;*;2020;4;13;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
56;17340;*;2020;4;13;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
483;17326;*;2020;4;13;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
346;17326;*;2020;4;13;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
343;17326;*;2020;4;13;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
166;17331;*;2020;4;13;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
116;17326;*;2020;4;13;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
626;17326;*;2020;4;13;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
6;17344;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
53;17344;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
71;17335;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
112;17334;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
333;17323;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
405;17323;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
297;17323;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
502;17323;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
82;17323;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
123;17323;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
155;17323;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
296;17322;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
305;17322;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
236;17322;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
604;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
208;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
114;17326;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
97;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
614;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
506;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
352;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
486;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
183;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
26;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
231;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
631;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
94;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
4;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
508;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
561;17326;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
487;17326;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
685;17326;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
505;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
246;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
485;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
712;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
391;17330;*;2020;4;14;d8395f43e4a1454d90346ac5a1ba561a;Números Amigos;0
